symbol	gene	FDR_3	logFC_3	FDR_24	logFC_24	biotype
LARP1	ENSG00000155506.16	0.999747192126641	-0.20831664630240423	0.921528959716246	0.03649797400767616	protein_coding
WEE1	ENSG00000166483.10	0.999747192126641	-0.3868516709841208	0.26820005989941775	-0.3987292472943217	protein_coding
TCEA1	ENSG00000187735.13	0.999747192126641	0.22202043859321477	0.4292438057922217	-0.1183868248449074	protein_coding
PTPN7	ENSG00000143851.15	0.999747192126641	-0.6432394630192592	0.0083766090071762285	1.804550199521276	protein_coding
FBN1	ENSG00000166147.13	0.999747192126641	-0.22264334457854518	0.7264097648188931	-0.1139022531042704	protein_coding
SMIM12	ENSG00000163866.8	0.999747192126641	0.18613689223795812	0.002578038177963337	0.3970307002202845	protein_coding
CBWD2	ENSG00000136682.14	0.999747192126641	0.20806410082796625	0.7332901047250769	0.09822916659963042	protein_coding
CHERP	ENSG00000085872.14	0.999747192126641	-0.2396082366348162	0.9523135277006289	0.02431148229107962	protein_coding
MTX3	ENSG00000177034.14	0.999747192126641	-0.2196863804085261	0.0010368590287989554	0.4918416782687766	protein_coding
RELN	ENSG00000189056.13	0.999747192126641	-0.3485971307070469	0.8931794244315975	-0.14918853526112433	protein_coding
QSER1	ENSG00000060749.14	0.999747192126641	-0.23595410064092395	0.25343219337448397	-0.29435339501964736	protein_coding
PPP1R32	ENSG00000162148.10	0.999747192126641	-1.0413472292679093	0.25637566864365335	1.0254832572568051	protein_coding
LAMB3	ENSG00000196878.14	0.999747192126641	0.25438993679011096	0.022992561668084884	0.45487117070103666	protein_coding
RN7SL2	ENSG00000274012.1	0.999747192126641	-0.42545947617685365	0.4986615197901262	0.25586226251941474	misc_RNA
RUNX1	ENSG00000159216.18	0.999747192126641	0.21565185977041548	0.031336837790240796	-0.43668138786607574	protein_coding
TTC31	ENSG00000115282.19	0.999747192126641	0.27160200948281393	0.8348384793479082	0.07025185380463508	protein_coding
ADAMTSL5	ENSG00000185761.10	0.999747192126641	0.7566723225901971	0.8262441287735295	0.20864577457270542	protein_coding
CELSR3	ENSG00000008300.16	0.999747192126641	0.6129738733753952	0.7069476080527037	0.364918317368601	protein_coding
GID4	ENSG00000141034.9	0.999747192126641	-0.44143824062377185	0.879573218710701	-0.1019936474623415	protein_coding
SETD4	ENSG00000185917.13	0.999747192126641	-0.4220977695798474	0.7124573317376671	0.20301421333221586	protein_coding
UBE2L6	ENSG00000156587.15	0.999747192126641	0.17000066548588808	0.8894545812400978	-0.03665823999331796	protein_coding
MED13	ENSG00000108510.9	0.999747192126641	0.25171789425664276	0.9941575960069181	-0.00490567074891855	protein_coding
MKL2	ENSG00000186260.16	0.999747192126641	-0.35609601201648533	0.1202547093501199	-0.4174074895457166	protein_coding
LRP3	ENSG00000130881.13	0.999747192126641	0.3305773725090607	5.140419233245616e-4	-0.5351767288640719	protein_coding
RFC1	ENSG00000035928.15	0.999747192126641	-0.30465461821197587	0.683366175598436	-0.1607368383484734	protein_coding
TUBG2	ENSG00000037042.8	0.999747192126641	-0.24242049848088415	0.7913596971690188	0.08605879949545056	protein_coding
METTL17	ENSG00000165792.17	0.999747192126641	0.248452368645269	0.7124273406108326	0.17641033787969554	protein_coding
NDUFV3	ENSG00000160194.17	0.999747192126641	-0.17707672179803297	0.02878609244202977	0.2455772880203178	protein_coding
DET1	ENSG00000140543.14	0.999747192126641	-0.352255677446925	0.8735311736244491	-0.05845459319844147	protein_coding
CTD-2033A16.3	ENSG00000262136.1	0.999747192126641	-2.7590692868194613	0.44939127146121094	0.8868803334137508	antisense
VNN2	ENSG00000112303.13	0.999747192126641	0.7792166545487411	NA	NA	protein_coding
SNHG12	ENSG00000197989.13	0.999747192126641	0.69219347334562	0.17204015845602277	0.6792221696029029	antisense
WDR92	ENSG00000243667.6	0.999747192126641	-0.35829377025789083	0.3934351284447956	-0.2748455704329184	protein_coding
SDCBP2-AS1	ENSG00000234684.6	0.999747192126641	-0.6241817146911036	0.8924869775507605	0.1142053430074508	antisense
HYLS1	ENSG00000198331.10	0.999747192126641	-0.3919190395208279	0.5249538386183257	-0.1879915618557379	protein_coding
ACIN1	ENSG00000100813.14	0.999747192126641	0.2578086707835393	0.3820062671769166	0.20512614288704537	protein_coding
KIAA1549L	ENSG00000110427.14	0.999747192126641	-0.36511310411585024	0.22080667780525254	-0.6061166890445343	protein_coding
POLR2D	ENSG00000144231.10	0.999747192126641	-0.20372595535699572	0.5067229650848528	0.1306682662914978	protein_coding
PTPRE	ENSG00000132334.16	0.999747192126641	-0.24540329841257627	0.002599774069864672	0.6119620121268771	protein_coding
ACOT8	ENSG00000101473.16	0.999747192126641	0.21914075777888942	0.9969713947601296	0.0019003779721326643	protein_coding
MAP3K20	ENSG00000091436.16	0.999747192126641	-0.19627487776151545	5.912822733999286e-4	-0.4488283086429433	protein_coding
DAW1	ENSG00000123977.9	0.999747192126641	0.5025338324930904	0.9324008984928739	-0.055310716036215374	protein_coding
SLC25A37	ENSG00000147454.13	0.999747192126641	0.351669177054276	0.3570738600193175	0.2486954051355759	protein_coding
ARL2BP	ENSG00000102931.7	0.999747192126641	0.16724456159672016	3.334705257252556e-4	0.44934875314403566	protein_coding
PIGF	ENSG00000151665.12	0.999747192126641	0.288326821242633	0.8470609690596663	-0.07284222361754272	protein_coding
FN1	ENSG00000115414.18	0.999747192126641	-0.2529371021905982	0.05947072438737905	0.30934724377427686	protein_coding
ACVR2B-AS1	ENSG00000229589.1	0.999747192126641	-0.5244210231082531	4.371358416277653e-6	-2.8251902747272455	antisense
EBPL	ENSG00000123179.13	0.999747192126641	0.18401444121987276	5.906250174116126e-5	-0.6900114508394359	protein_coding
ISCA1	ENSG00000135070.14	0.999747192126641	0.19666628448865153	0.2344617763288337	0.23926846687978537	protein_coding
APH1B	ENSG00000138613.13	0.999747192126641	0.32783815339395317	0.11532195418637567	-0.7199062523979584	protein_coding
MTHFD1	ENSG00000100714.15	0.999747192126641	0.20261867943889372	0.4962164949337385	-0.1580211232967285	protein_coding
REST	ENSG00000084093.16	0.999747192126641	-0.257702191987577	0.2328521209175967	-0.26115554415156017	protein_coding
RP11-1100L3.7	ENSG00000257663.1	0.999747192126641	-0.5235010310212818	0.7570743537105994	-0.6851717679027002	antisense
PNMAL2	ENSG00000204851.6	0.999747192126641	-0.3770893810724997	2.3866614237843023e-4	0.7344880909957596	protein_coding
SNX21	ENSG00000124104.18	0.999747192126641	0.27998976071994536	0.0024369881752577256	0.4843916360172647	protein_coding
TMEM164	ENSG00000157600.11	0.999747192126641	0.21081338369051011	1.388612187321523e-5	0.8240081817171975	protein_coding
DENND5B	ENSG00000170456.15	0.999747192126641	-0.2812821938956001	0.01872623827290876	-0.531500855235493	protein_coding
PPP1R3G	ENSG00000219607.3	0.999747192126641	-0.4017570182420426	0.07121384018671098	0.5573865389185745	protein_coding
C4orf46	ENSG00000205208.4	0.999747192126641	-0.2568845274707985	0.014454521518824044	-0.3731343687215603	protein_coding
SLC25A1	ENSG00000100075.9	0.999747192126641	0.17677220054571133	3.097297609355462e-8	0.46600174337635997	protein_coding
IREB2	ENSG00000136381.12	0.999747192126641	-0.22975705431474341	0.1122284326590881	-0.45003944518154687	protein_coding
FPR1	ENSG00000171051.8	0.999747192126641	0.6632600037884292	0.836326556600533	0.2129423204600451	protein_coding
PDGFC	ENSG00000145431.10	0.999747192126641	-0.31023543348905513	0.008739080037589839	-0.7208324264233047	protein_coding
LMOD1	ENSG00000163431.12	0.999747192126641	-0.29352528075441464	0.34432384005411637	-0.20771479685280486	protein_coding
PLEKHF2	ENSG00000175895.3	0.999747192126641	-0.2434413613100804	0.7735927712409146	-0.09485885034349596	protein_coding
ETNK1	ENSG00000139163.15	0.999747192126641	0.2802396267874136	0.8493868292017495	0.08981557551290263	protein_coding
BIVM-ERCC5	ENSG00000270181.2	0.999747192126641	-0.18052780354721018	0.6397348155925315	-0.10543315246097067	protein_coding
NEDD4L	ENSG00000049759.17	0.999747192126641	0.27185528334084824	0.3744137933565456	-0.44937571970947526	protein_coding
MAMDC4	ENSG00000177943.13	0.999747192126641	0.8243103486896224	0.7236473683200217	0.46259800850541793	protein_coding
USP5	ENSG00000111667.13	0.999747192126641	-0.17370929011610384	0.2824828278206145	0.2176349946780726	protein_coding
C8orf82	ENSG00000213563.6	0.999747192126641	0.31413755357982975	0.714188007173979	-0.2067802227472352	protein_coding
MRPL33	ENSG00000243147.7	0.999747192126641	0.16674369873471473	2.6796056076531628e-5	-0.5983447240107068	protein_coding
RP11-20I23.1	ENSG00000260272.1	0.999747192126641	-2.174588022997752	0.9401181260298062	-0.268302324934801	protein_coding
FERMT2	ENSG00000073712.14	0.999747192126641	-0.18649391016057668	0.32468464787777984	-0.12763370808886929	protein_coding
ZGPAT	ENSG00000197114.11	0.999747192126641	-0.2648634240433905	0.061860995876493234	0.33010604127623605	protein_coding
TTC30B	ENSG00000196659.9	0.999747192126641	-0.45636348914749064	0.4229034974123845	-0.3000844595730782	protein_coding
RPS6KB1	ENSG00000108443.13	0.999747192126641	-0.28539907347550325	0.7909066206980206	0.1183882554060698	protein_coding
ERMAP	ENSG00000164010.13	0.999747192126641	-0.21658130652902335	0.019392102281867097	-0.37686971765474203	protein_coding
PTGFRN	ENSG00000134247.9	0.999747192126641	-0.21149193465397736	0.4987359654981195	-0.1571996612894693	protein_coding
MZT2A	ENSG00000173272.15	0.999747192126641	0.22507499642169024	0.5200846627098116	-0.14868728306483062	protein_coding
LINC00517	ENSG00000259091.1	0.999747192126641	0.8488007512287061	0.8597746717955516	0.2219142740951267	antisense
FDCSP	ENSG00000181617.5	0.999747192126641	1.4007825654458894	0.7145372469013533	0.32950872414508264	protein_coding
APOBEC3D	ENSG00000243811.8	0.999747192126641	-0.416430117520626	0.7161122957112844	0.2574771259468364	protein_coding
RP5-1021I20.1	ENSG00000259065.1	0.999747192126641	0.6659790465917375	0.696994042095908	-0.41131018290938526	antisense
DCUN1D4	ENSG00000109184.14	0.999747192126641	-0.24946500958820353	0.6821716019412883	-0.18619357183977933	protein_coding
AREL1	ENSG00000119682.16	0.999747192126641	-0.30291681182692504	0.8694049776828822	0.08381663691557961	protein_coding
ZNF432	ENSG00000256087.6	0.999747192126641	0.5632190525574735	0.6139950902548077	-0.471263950924435	protein_coding
AFAP1	ENSG00000196526.10	0.999747192126641	-0.2016034604917743	0.25615985211592307	-0.23001596558113963	protein_coding
FRMD8	ENSG00000126391.13	0.999747192126641	0.332720162574611	0.8395963508616556	0.09784020190708495	protein_coding
ZKSCAN5	ENSG00000196652.11	0.999747192126641	-0.24220230360109718	0.3330294086755505	-0.22898889393637675	protein_coding
NUFIP2	ENSG00000108256.8	0.999747192126641	-0.18600268843156728	0.4715519573153344	0.1632702934063865	protein_coding
RP3-382I10.7	ENSG00000213204.8	0.999747192126641	-1.1277992427420376	NA	NA	protein_coding
NOTCH2NL	ENSG00000264343.5	0.999747192126641	0.23822771828024014	0.49518705392291595	-0.15715445672399214	protein_coding
UPK1A-AS1	ENSG00000226510.1	0.999747192126641	0.673859170909861	0.7680043250744387	-0.33719801015668943	antisense
SECISBP2	ENSG00000187742.14	0.999747192126641	-0.24488108525127542	0.12104424880063588	0.34088237465328963	protein_coding
PSME4	ENSG00000068878.14	0.999747192126641	-0.2425786549268354	0.5141231609169608	-0.18360705958914916	protein_coding
CTNNBL1	ENSG00000132792.18	0.999747192126641	-0.23027599194404894	0.9401181260298062	-0.018479511957469875	protein_coding
SETD6	ENSG00000103037.11	0.999747192126641	-0.5795235152277932	0.852809570780088	0.1385285435773353	protein_coding
TTLL4	ENSG00000135912.10	0.999747192126641	-0.5862846393444022	0.07803671964587033	0.7845959691379385	protein_coding
CNTN3	ENSG00000113805.8	0.999747192126641	-0.6754922846678367	0.5378141176654379	-0.503226447215457	protein_coding
ENKD1	ENSG00000124074.11	0.999747192126641	0.4127792542241451	0.8785313657552697	0.09604360434111342	protein_coding
C9orf16	ENSG00000171159.4	0.999747192126641	0.28955619920378667	0.9259622965191876	0.02730166366604142	protein_coding
LINC02210	ENSG00000204650.14	0.999747192126641	-0.5677852443956046	0.7913813679050321	-0.16428839322673366	transcribed_unitary_pseudogene
MANEA	ENSG00000172469.15	0.999747192126641	0.2980789955791699	0.944513196421478	-0.03327729097462819	protein_coding
USP49	ENSG00000164663.14	0.999747192126641	-0.7516381796051423	0.9642769152379241	-0.06265298420045314	protein_coding
TMEM186	ENSG00000184857.7	0.999747192126641	-0.3492439493601815	0.8385136117788157	0.09926593185678084	protein_coding
ISG20L2	ENSG00000143319.16	0.999747192126641	0.20038341032615525	0.6297541798534931	-0.10272382725825842	protein_coding
NT5DC3	ENSG00000111696.11	0.999747192126641	-0.31018729564828945	0.9000754285431091	-0.06835678744798353	protein_coding
SWAP70	ENSG00000133789.14	0.999747192126641	-0.18415368664127243	0.4241931555740649	-0.15949958163061134	protein_coding
CTA-150C2.22	ENSG00000284554.1	0.999747192126641	-1.4004181411403622	0.729843509924808	-0.7090603472772421	protein_coding
NBPF11	ENSG00000263956.6	0.999747192126641	-0.5456010188831979	0.9869891370892305	-0.016658744566486566	protein_coding
MYRIP	ENSG00000170011.13	0.999747192126641	0.49204753844167215	0.880023825370272	0.1384435572812066	protein_coding
ADAM33	ENSG00000149451.17	0.999747192126641	-0.5820786419700343	0.6211498695429044	0.34149023095529235	protein_coding
MRPL4	ENSG00000105364.13	0.999747192126641	0.1963278200120221	0.003119397567739043	0.36705150602844133	protein_coding
LL22NC03-N14H11.1	ENSG00000272872.1	0.999747192126641	1.1279607850098559	NA	NA	sense_intronic
ULK3	ENSG00000140474.12	0.999747192126641	-0.6488642473554119	0.460231817951538	0.5342236943144555	protein_coding
ZNF549	ENSG00000121406.8	0.999747192126641	-0.34423972588024493	0.7179857751733305	-0.14366395856014222	protein_coding
MAPK8	ENSG00000107643.15	0.999747192126641	-0.2224090148356894	0.9757153266259689	-0.00884960494074654	protein_coding
DKK1	ENSG00000107984.9	0.999747192126641	0.3856697861890666	0.9218332679371687	-0.04903228710436662	protein_coding
SEMA3D	ENSG00000153993.13	0.999747192126641	-0.6508330286233044	0.7446738815101991	-0.37254287444141576	protein_coding
RP11-454E5.4	ENSG00000278126.1	0.999747192126641	0.762768727511408	0.5611206558924486	-0.5911558772337956	sense_intronic
JARID2	ENSG00000008083.13	0.999747192126641	0.17571857393316795	0.08841990100928225	0.3019913666056235	protein_coding
RP11-513O13.1	ENSG00000279881.1	0.999747192126641	0.6147458329678389	0.7886618843926276	-0.22539950324932523	TEC
AP003419.11	ENSG00000256514.1	0.999747192126641	0.6478010475787487	0.8829155130304412	-0.12280439533469782	protein_coding
PIK3CD-AS2	ENSG00000231789.2	0.999747192126641	0.5458110421244334	0.6591017506351539	0.347542057535155	antisense
RP11-182L21.6	ENSG00000272447.1	0.999747192126641	-0.4482520013639661	0.9915720914764207	0.008646369399779436	lincRNA
CDYL	ENSG00000153046.17	0.999747192126641	-0.201249448423146	0.7072108077390318	-0.09780251680465704	protein_coding
PRR3	ENSG00000204576.11	0.999747192126641	-0.2501415343119764	0.9467582725836591	-0.03285969143559131	protein_coding
THADA	ENSG00000115970.18	0.999747192126641	0.23983230068030642	0.4136522417033462	0.18839290285029683	protein_coding
CDKN1C	ENSG00000129757.12	0.999747192126641	0.2566576916688445	2.4073575456326745e-10	-0.8444978221918621	protein_coding
UBALD2	ENSG00000185262.8	0.999747192126641	0.37478864478510904	0.8559066128168118	0.07106714731485093	protein_coding
SIRT3	ENSG00000142082.14	0.999747192126641	0.2902269500111971	0.41609458320143194	-0.28026314054619006	protein_coding
ATG9A	ENSG00000198925.10	0.999747192126641	0.2199461752869081	0.857982979931563	-0.05435770080896031	protein_coding
POLR2E	ENSG00000099817.11	0.999747192126641	0.16047398708454422	0.9862630111266378	0.005738441959176116	protein_coding
MRPS6	ENSG00000243927.5	0.999747192126641	0.1588003393631716	0.84806089990342	-0.051352549916283255	protein_coding
MLPH	ENSG00000115648.13	0.999747192126641	-0.28720356151496673	0.6896232018427022	-0.1556750167622011	protein_coding
OXTR	ENSG00000180914.10	0.999747192126641	-0.396844877814257	0.01907993798164874	-0.8605742590151386	protein_coding
BHLHE40	ENSG00000134107.4	0.999747192126641	0.19480213925759313	8.682760492538858e-4	-0.3243632925795081	protein_coding
LSM7	ENSG00000130332.14	0.999747192126641	0.24232473382582229	0.8799605603354599	0.05465484899607713	protein_coding
FAIM2	ENSG00000135472.8	0.999747192126641	0.7256876763013992	0.9291261185691455	0.09284620906300828	protein_coding
COG3	ENSG00000136152.14	0.999747192126641	-0.3580980645155851	0.586891905663409	0.30055193122217366	protein_coding
SSC5D	ENSG00000179954.15	0.999747192126641	0.3481345804816357	0.8622119221727889	0.0870618975559945	protein_coding
DTX3	ENSG00000178498.15	0.999747192126641	0.2755879108467307	0.6803567726291371	-0.14624611534247106	protein_coding
FBXO45	ENSG00000174013.7	0.999747192126641	-0.21466495808242217	0.8266537570667456	0.06857957178557872	protein_coding
CDAN1	ENSG00000140326.12	0.999747192126641	-0.44093563024352694	0.7211761487380774	-0.16671920853641756	protein_coding
ELOVL7	ENSG00000164181.13	0.999747192126641	0.41117010948014165	3.6771357675637864e-4	-2.0316210853088963	protein_coding
ZFYVE1	ENSG00000165861.13	0.999747192126641	-0.2716115275080269	0.8410420517488364	-0.07089954410067253	protein_coding
CD9	ENSG00000010278.12	0.999747192126641	0.15306729197972754	0.02285898177164605	-0.29013113253485606	protein_coding
